Title,Rating,Votes,Duration,Genre
"196. True Chronicles of the Blida Joinville Psychiatric Hospital in the Last Century, when Dr Frantz Fanon Was Head of the Fifth Ward between 1953 and 1956",7.8, (21),56m,history
197. North Korea: Dark Secrets,8.5, (8),2h,history
198. The Birth of Korea,7.4, (9),58m,history
"199. Gaza, since October 7",6.5, (9),1h 30m,history
200. Synthwave Horror: Night of the Living Dead,9.5, (9),1h 15m,history
201. Wilhelm Gustloff,7.2, (6),1h 3m,history
202. À Mesa da Unidade Popular,6.5, (9),1h 41m,history
203. Meet the Roman Emperor with Mary Beard,9.3, (12),1h 15m,history
204. Last Flamingo of the Red Summer Sunset,6.6, (10),58m,history
"205. ...Mayombe, Paula?",7.8, (16),1h 29m,history
206. Pirates & Slaves,8.9, (16),2h,history
207. Aliens Uncovered: The Land of Legends,6.2, (6),55m,history
208. I am Al Ittihad,7.4, (10),18m,history
209. Manuscripts,6.8, (10),47m,history
"210. Colón ADN, su verdadero origen",8.4, (7),1h 57m,history
211. Sragaal,6.4, (7),1h 46m,history
